2022-10-19 18:32:07.702 | WARNING  | __main__:handle:71 - 用户(id)：wayne_999(1317379638)|查询命令：1|命令执行有误
2022-10-19 18:32:23.173 | INFO     | __main__:handle:60 - 用户(id)：wayne_999(1317379638)|查询命令：redis-cli 28q 0 keys *user_new_level_hash*
2022-11-19 23:17:53.784 | INFO     | __main__:handle:60 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-11-19 23:19:34.275 | INFO     | __main__:handle:60 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-11-19 23:24:28.982 | INFO     | __main__:handle:60 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 keys  *ReportKeys*
2022-11-20 00:16:52.706 | INFO     | __main__:handle:60 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-11-20 21:43:30.640 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 14 keys *elasticsearch_lock*
2022-11-20 21:58:28.081 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 14 keys *elasticsearch_lock*
2022-11-20 22:00:15.770 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 14 keys *elasticsearch_lock*
2022-11-20 22:12:01.917 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 14 keys *elasticsearch_lock*
2022-11-20 22:31:30.973 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 14 keys *elasticsearch_lock*
2022-11-20 22:31:55.088 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 14 keys *elasticsearch*
2022-11-21 18:56:29.864 | INFO     | __main__:handle:60 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-11-21 21:02:18.499 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:43.460 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:46.817 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:48.601 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:49.984 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:51.419 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:52.573 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:53.811 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:55.021 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:55.924 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:57.156 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:58.042 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:58.743 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:02:59.563 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:03:14.448 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:03:19.264 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:03:21.099 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:03:22.176 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:03:23.200 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:03:24.082 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:03:24.967 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:03:26.217 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:03:27.377 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:07:11.088 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:07:18.959 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:07:21.042 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:07:22.845 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:07:25.622 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:16:01.089 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:16:04.416 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:16:09.221 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:16:12.186 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:17:16.328 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:20:11.755 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:20:15.647 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:20:17.485 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:20:18.725 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:20:19.683 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:20:20.214 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:20:20.665 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:20:21.060 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:20:21.963 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 21:23:59.891 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-21 23:22:07.709 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 sismember ngapp_offline_rotating_config
2022-11-21 23:22:14.175 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 get ngapp_offline_rotating_config
2022-11-21 23:38:06.087 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli ng 0 keys *common_const_config*
2022-11-21 23:38:20.867 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli ng 0 keys *common_const_config_lock*
2022-11-22 00:13:30.043 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 0 keys *common_const_config*
2022-11-22 00:14:00.140 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 1 keys *common_const_config*
2022-11-22 00:14:08.298 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 2 keys *common_const_config*
2022-11-22 00:16:47.157 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 keys *member_remember_service*
2022-11-22 00:22:01.997 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 3 keys *common_const_config*
2022-11-22 00:22:07.902 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 4 keys *common_const_config*
2022-11-22 00:22:18.678 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 5 keys *common_const_config*
2022-11-22 00:22:56.167 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 5 hgetall ngadmin_common_const_config:2
2022-11-22 00:35:22.075 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 keys *api_repeat_validate_errors_ban_ipaddress*
2022-11-22 00:35:30.006 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 get ngapp_api_repeat_validate_errors_ban_ipaddress
2022-11-22 00:55:02.677 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 keys service_sms_unique_indexs_list
2022-11-22 01:18:10.610 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 01:18:59.144 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 01:19:03.440 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 01:19:05.128 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 01:19:06.822 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 01:20:03.291 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 02:39:52.067 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 0 keys *statistics_users_run*
2022-11-22 02:40:13.756 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 1 keys *statistics_users_run*
2022-11-22 02:41:21.138 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 2 keys *statistics_users_run*
2022-11-22 02:42:05.470 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 0 keys *statistics_users_month_list*
2022-11-22 02:42:31.980 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 3 keys *statistics_users_run*
2022-11-22 02:42:39.060 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 4 keys *statistics_users_run*
2022-11-22 02:42:44.451 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 4 keys *statistics_users_run*
2022-11-22 02:42:49.210 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 5 keys *statistics_users_run*
2022-11-22 02:42:54.046 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 6 keys *statistics_users_run*
2022-11-22 02:42:59.194 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 7 keys *statistics_users_run*
2022-11-22 02:43:04.273 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 8 keys *statistics_users_run*
2022-11-22 02:54:54.790 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 12 keys *statistics_users_run*
2022-11-22 03:09:05.203 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 keys *statistics_users_run*
2022-11-22 03:09:12.517 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 12 keys *statistics_users_run*
2022-11-22 03:09:30.181 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 12  get ngservice_statistics_users_run
2022-11-22 03:09:55.330 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 12 keys *statistics_users_month_list*
2022-11-22 03:10:34.181 | WARNING  | __main__:handle:71 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 12 rpop ngservice_statistics_users_month_list|命令执行有误
2022-11-22 05:42:48.468 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 keys *_add_service_bind_num
2022-11-22 05:43:08.703 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:44:53.740 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:15.355 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:19.262 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:21.966 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:23.396 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:24.685 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:25.909 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:27.118 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:28.218 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:29.109 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:29.843 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:30.231 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:30.617 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:31.156 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:31.631 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:32.470 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:33.267 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:34.441 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 05:46:35.323 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 hgetall 7capp_add_service_bind_num
2022-11-22 17:46:10.279 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *elasticsearch_lock*
2022-11-22 17:46:19.928 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 14 keys *elasticsearch_lock*
2022-11-22 18:21:06.095 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:37:40.554 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:37:42.855 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:37:45.369 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:37:47.364 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:37:52.853 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:38:12.384 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:38:32.989 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:39:00.243 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:41:13.218 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:43:29.051 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli c7 14 keys *elasticsearch_lock*
2022-11-22 18:43:31.838 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:43:40.137 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:46:17.254 | INFO     | __main__:handle:60 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli c7 14 keys *update_es_data*
2022-11-22 18:50:41.545 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:02.986 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:07.281 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:11.202 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:14.899 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:17.173 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:20.375 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:23.032 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:26.563 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:29.314 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:52:30.991 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:53:41.159 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:53:48.055 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:53:49.866 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:53:56.320 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 18:56:46.062 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 20:17:55.491 | INFO     | __main__:handle:60 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys 7capp_hbjl_last_expect:30
2022-11-22 20:32:12.916 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 20:39:48.562 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 20:52:10.314 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 20:52:20.998 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-22 20:52:43.741 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 hgetall 28qqbbapp_add_service_bind_num
2022-11-23 00:28:46.674 | INFO     | __main__:handle:60 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *cqdb*
2022-11-23 00:52:06.718 | WARNING  | __main__:handle:71 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 keys *reward_prize_current*|命令执行有误
2022-11-23 00:52:21.492 | INFO     | __main__:handle:60 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *reward_prize_current*
2022-11-23 00:52:56.500 | INFO     | __main__:handle:60 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *reward_prize_current:*
2022-11-23 00:53:34.446 | INFO     | __main__:handle:60 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *reward_prize_current:*
2022-11-23 00:53:37.799 | INFO     | __main__:handle:60 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *reward_prize_current:*
2022-11-23 00:54:24.901 | INFO     | __main__:handle:60 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *reward_prize_lock_state:*
2022-11-23 01:24:40.988 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 0 keys *statistics_users_month_list*
2022-11-23 01:24:47.562 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 12 keys *statistics_users_month_list*
2022-11-23 01:26:10.282 | WARNING  | __main__:handle:71 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 12 len ngservice_statistics_users_month_list|命令执行有误
2022-11-23 01:27:25.017 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 12 lrange ngservice_statistics_users_month_list 0 1
2022-11-23 01:27:36.422 | INFO     | __main__:handle:60 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 12 lrange ngservice_statistics_users_month_list 0 -1
2022-11-23 13:20:10.802 | INFO     | __main__:handle:60 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 12 keys *users_lists_redis_count*
